28.46824,-16.25462,PPLA,Santa Cruz de Tenerife,ES,222417
43.36029,-5.84476,PPLA,Oviedo,ES,224005
47.90771,106.88324,PPLC,Ulan Bator,MN,844818
24.8608,67.0104,PPLA,Karachi,PK,11624219
34.008,71.57849,PPLA,Peshawar,PK,1218773
33.72148,73.04329,PPLC,Islamabad,PK,601600
31.558,74.35071,PPLA,Lahore,PK,6310888
-20.88231,55.4504,PPLC,Saint-Denis,RE,137195
-17.3895,-66.1568,PPLA,Cochabamba,BO,900414
43.25011,-79.84963,PPL,Hamilton,CA,519949
51.05011,-114.08529,PPL,Calgary,CA,1019942
49.8844,-97.14704,PPLA,Winnipeg,CA,632063
44.6464,-63.57291,PPLA,Halifax,CA,359111
43.42537,-80.5112,PPLA2,Kitchener,CA,233700
53.55014,-113.46871,PPLA,Edmonton,CA,712391
49.10635,-122.82509,PPL,Surrey,CA,394976
43.5789,-79.6583,PPL,Mississauga,CA,668549
46.81228,-71.21454,PPLA,Québec,CA,528595
49.24966,-123.11934,PPL,Vancouver,CA,600000
48.4359,-123.35155,PPLA,Victoria,CA,289625
45.50884,-73.58781,PPLA2,Montréal,CA,1600000
43.70011,-79.4163,PPLA,Toronto,CA,2600000
45.41117,-75.69812,PPLC,Ottawa,CA,812129
42.98339,-81.23304,PPL,London,CA,346765
40.64361,22.93086,PPLA,Thessaloníki,GR,354290
37.98376,23.72784,PPLC,Athens,GR,664046
51.1801,71.44598,PPLC,Nur-Sultan,KZ,345604
43.25667,76.92861,PPLA,Almaty,KZ,2000900
44.95,26.01667,PPLA,Ploieşti,RO,228851
44.31667,23.8,PPLA,Craiova,RO,304142
46.56718,26.91384,PPLA,Bacău,RO,171396
45.1,24.36667,PPLA,Râmnicu Vâlcea,RO,107558
45.8,24.15,PPLA,Sibiu,RO,151894
45.75372,21.22571,PPLA,Timişoara,RO,315053
44.85,24.86667,PPLA,Piteşti,RO,167669
46.18333,21.31667,PPLA,Arad,RO,169065
46.76667,23.6,PPLA,Cluj-Napoca,RO,316748
44.43225,26.10626,PPLC,Bucharest,RO,1877155
47.65729,23.56808,PPLA,Baia Mare,RO,136553
47.0458,21.91833,PPLA,Oradea,RO,206614
45.43687,28.05028,PPLA,Galaţi,RO,294087
45.64861,25.60613,PPLA,Braşov,RO,276088
47.16667,27.6,PPLA,Iaşi,RO,318012
44.18073,28.63432,PPLA,Constanţa,RO,303399
45.27152,27.97429,PPLA,Brăila,RO,213569
13.3622,100.98345,PPLA,Chon Buri,TH,219164
18.79038,98.98468,PPLA,Chiang Mai,TH,200952
13.8196,100.04427,PPLA,Nakhon Pathom,TH,117927
12.68095,101.25798,PPLA,Rayong,TH,106737
18.29232,99.49277,PPLA,Lampang,TH,156139
13.75398,100.50144,PPLC,Bangkok,TH,5104476
13.59934,100.59675,PPLA,Samut Prakan,TH,388920
38.53575,68.77905,PPLC,Dushanbe,TJ,679400
35.46756,-97.51643,PPLA,Oklahoma City,US,631346
35.7721,-78.63861,PPLA,Raleigh,US,451066
35.14953,-90.04898,PPLA2,Memphis,US,655770
32.29876,-90.18481,PPLA,Jackson,US,170674
42.35843,-71.05977,PPLA,Boston,US,667137
37.55376,-77.46026,PPLA,Richmond,US,220289
45.52345,-122.67621,PPLA2,Portland,US,632309
43.6135,-116.20345,PPLA,Boise,US,145987
30.26715,-97.74306,PPLA,Austin,US,931830
21.30694,-157.85833,PPLA,Honolulu,US,371657
36.74773,-119.77237,PPLA2,Fresno,US,520052
43.0389,-87.90647,PPLA2,Milwaukee,US,600155
34.00071,-81.03481,PPLA,Columbia,US,133803
41.76371,-72.68509,PPLA,Hartford,US,124006
38.89511,-77.03637,PPLC,"Washington, D.C.",US,601723
41.85003,-87.65005,PPLA2,Chicago,US,2720546
29.76328,-95.36327,PPLA2,Houston,US,2296224
39.76838,-86.15804,PPLA,Indianapolis,US,829718
33.749,-84.38798,PPLA,Atlanta,US,463878
35.22709,-80.84313,PPLA2,Charlotte,US,827097
38.58157,-121.4944,PPLA,Sacramento,US,490712
37.80437,-122.2708,PPLA2,Oakland,US,419267
41.82399,-71.41283,PPLA,Providence,US,179207
40.56233,-74.13986,PPLA2,Staten Island,US,468730
40.6501,-73.94958,PPLA2,Brooklyn,US,2300664
39.80172,-89.64371,PPLA,Springfield,US,116565
40.84985,-73.86641,PPLA2,The Bronx,US,1385108
37.33939,-121.89496,PPLA2,San Jose,US,1026908
34.05223,-118.24368,PPLA2,Los Angeles,US,3971883
42.33143,-83.04575,PPLA2,Detroit,US,677116
34.74648,-92.28959,PPLA,Little Rock,US,197992
39.29038,-76.61219,PPLA2,Baltimore,US,621849
33.44838,-112.07404,PPLA,Phoenix,US,1563025
41.25626,-95.94043,PPLA2,Omaha,US,443885
31.75872,-106.48693,PPLA2,El Paso,US,681124
32.78306,-96.80667,PPLA2,Dallas,US,1300092
47.60621,-122.33207,PPLA2,Seattle,US,684451
40.78343,-73.96625,PPLA2,Manhattan,US,1487536
25.77427,-80.19366,PPLA2,Miami,US,441003
30.33218,-81.65565,PPLA2,Jacksonville,US,868031
36.17497,-115.13722,PPLA2,Las Vegas,US,623747
29.42412,-98.49363,PPLA2,San Antonio,US,1469845
39.95233,-75.16379,PPLA2,Philadelphia,US,1567442
32.71571,-117.16472,PPLA2,San Diego,US,1394928
39.96118,-82.99879,PPLA,Columbus,US,850106
44.94441,-93.09327,PPLA,Saint Paul,US,285068
39.73915,-104.9847,PPLA,Denver,US,682545
40.76078,-111.89105,PPLA,Salt Lake City,US,192672
35.08449,-106.65114,PPLA2,Albuquerque,US,559121
37.77493,-122.41942,PPLA2,San Francisco,US,864816
44.9429,-123.0351,PPLA,Salem,US,164549
43.07305,-89.40123,PPLA,Madison,US,248951
36.16589,-86.78444,PPLA,Nashville,US,530852
32.22174,-110.92648,PPLA2,Tucson,US,531641
40.68149,-73.83652,PPLA2,Queens,US,2272771
30.43826,-84.28073,PPLA,Tallahassee,US,189907
32.72541,-97.32085,PPLA2,Fort Worth,US,833319
47.79941,13.04399,PPLA,Salzburg,AT,153377
48.30639,14.28611,PPLA,Linz,AT,204846
47.26266,11.39454,PPLA,Innsbruck,AT,132493
48.20849,16.37208,PPLC,Vienna,AT,1691468
47.06667,15.45,PPLA,Graz,AT,222326
9.93333,-84.08333,PPLC,San José,CR,335007
33.34058,44.40088,PPLC,Baghdad,IQ,7216000
41.69411,44.83368,PPLC,Tbilisi,GE,1049498
47.53167,21.62444,PPLA,Debrecen,HU,204124
47.68333,17.63512,PPLA,Győr,HU,128265
46.253,20.14824,PPLA,Szeged,HU,164883
46.0725,18.23083,PPLA,Pécs,HU,156649
46.90618,19.69128,PPLA,Kecskemét,HU,109847
48.10306,20.77806,PPLA,Miskolc,HU,172637
47.49835,19.04045,PPLC,Budapest,HU,1741041
59.32938,18.06871,PPLC,Stockholm,SE,1515017
57.70716,11.96679,PPLA,Göteborg,SE,572799
55.60587,13.00073,PPLA,Malmö,SE,301706
59.85882,17.63889,PPLA,Uppsala,SE,149245
4.60971,-74.08175,PPLC,Bogotá,CO,7674366
6.25184,-75.56359,PPLA,Medellín,CO,1999979
29.33278,48.02861,PPLA,Ḩawallī,KW,164212
3.8077,103.326,PPLA,Kuantan,MY,366229
4.39928,113.99163,PPL,Miri,MY,228212
5.41123,100.33543,PPLA,George Town,MY,300000
3.03667,101.44333,PPL,Klang,MY,879867
2.196,102.2405,PPLA,Malacca,MY,180671
4.85,100.73333,PPL,Taiping,MY,217647
6.12104,100.36014,PPLA,Alor Setar,MY,217368
6.12361,102.24333,PPLA,Kota Bharu,MY,1459994
1.55,110.33333,PPLA,Kuching,MY,570407
2.7297,101.9381,PPLA,Seremban,MY,372917
4.5841,101.0829,PPLA,Ipoh,MY,673318
1.4655,103.7578,PPLA,Johor Bahru,MY,802489
3.1412,101.68653,PPLC,Kuala Lumpur,MY,1453975
1.28967,103.85007,PPLC,Singapore,SG,3547809
23.7104,90.40744,PPLC,Dhaka,BD,10356500
64.13548,-21.89541,PPLC,Reykjavík,IS,118918
41.99646,21.43141,PPLC,Skopje,MK,474889
35.82194,127.14889,PPLA2,Jeonju,KR,711424
37.566,126.9784,PPLC,Seoul,KR,10349312
35.10168,129.03004,PPLA,Busan,KR,3678555
36.59245,127.29223,PPLA,Sejong,KR,230327
35.53722,129.31667,PPLA,Ulsan,KR,962865
34.76062,127.66215,PPLA2,Yeosu,KR,295538
35.15472,126.91556,PPLA,Gwangju,KR,1416938
37.43861,127.13778,PPL,Seongnam-si,KR,1031935
36.34913,127.38493,PPLA,Daejeon,KR,1475221
36.02917,129.36481,PPLA2,Pohang,KR,500000
35.22806,128.68111,PPLA,Changwon,KR,550000
37.29111,127.00889,PPLA,Suwon,KR,1242724
36.63722,127.48972,PPLA,Cheongju-si,KR,634596
37.87472,127.73417,PPLA,Chuncheon,KR,209746
35.87028,128.59111,PPLA,Daegu,KR,2566540
33.50972,126.52194,PPLA,Jeju City,KR,408364
37.45646,126.70515,PPLA,Incheon,KR,2628000
34.9505,127.48784,PPLA2,Suncheon,KR,230796
34.81282,126.39181,PPLA2,Mokpo,KR,268402
36.56636,128.72275,PPLA,Andong,KR,129319
22.7583,121.1444,PPLA2,Taitung City,TW,109584
24.1469,120.6839,PPLA2,Taichung,TW,1040725
24.99368,121.29696,PPLA2,Taoyuan City,TW,402014
25.04776,121.53185,PPLC,Taipei,TW,7871900
24.80361,120.96861,PPLA2,Hsinchu,TW,404109
25.12825,121.7419,PPLA2,Keelung,TW,397515
22.99083,120.21333,PPLA2,Tainan,TW,771235
23.70944,120.54333,PPLA2,Douliu,TW,104723
22.61626,120.31333,PPLA,Kaohsiung,TW,1519711
-34.17083,-70.74444,PPLA,Rancagua,CL,212695
-40.57395,-73.13348,PPLA2,Osorno,CL,135773
-37.46973,-72.35366,PPLA2,Los Ángeles,CL,125430
-36.60664,-72.10344,PPLA,Chillán,CL,150396
-22.45667,-68.92371,PPLA2,Calama,CL,143084
-41.4693,-72.94237,PPLA,Puerto Montt,CL,160054
